OTU_305_Cytophagaceae(42.6)_Adhaeribacter(42.6) 5
OTU_2038_Cytophagaceae(41.3)_Hymenobacter(41.3) 5
OTU_1636_"Saprospiraceae"(70.6)_Haliscomenobacter(49.5) 5
OTU_576_Rhodospirillaceae(47.4)_Rhodovibrio(45.5) 5
OTU_618_Hyphomonadaceae(90.2)_Ponticaulis(56.3) 5
OTU_1991_Anaplasmataceae(27.6)_Ehrlichia(27.6) 5
OTU_1439_"Chloroflexaceae"(43.6)_Chloroflexus(43.6) 5
OTU_8_Phycisphaeraceae(30.4)_Phycisphaera(30.4) 5
OTU_547_Anaerolineaceae(42.3)_Bellilinea(42.3) 5
OTU_275_Hyphomonadaceae(89.4)_Oceanicaulis(60.6) 5
OTU_468_Hyphomonadaceae(83.8)_Maricaulis(57.5) 5
OTU_225_Planctomycetaceae(72.5)_Blastopirellula(56.3) 5
OTU_2238_Spirochaetaceae(82.6)_Spirochaeta(58.7) 5
OTU_1408_Halothiobacillaceae(28.1)_Thioalkalibacter(28.1) 5
OTU_57_Spirochaetaceae(92.4)_Spirochaeta(61.9) 5
OTU_4542_Spirochaetaceae(88.5)_Spirochaeta(54.0) 5
OTU_2940_Cryomorphaceae(42.3)_Owenweeksia(42.3) 5
OTU_1588_"Chloroflexaceae"(47.4)_Chloroflexus(44.2) 5
OTU_763_Desulfuromonadaceae(40.7)_Pelobacter(40.7) 5
OTU_351_Cytophagaceae(40.7)_Flexibacter(40.7) 5
OTU_1618_Clostridiales_Incertae_Sedis_XVII(31.1)_Thermaerobacter(31.1) 5
OTU_2012_Piscirickettsiaceae(28.4)_Thiomicrospira(28.4) 5
OTU_1802_Halanaerobiaceae(36.0)_Halothermothrix(36.0) 5
OTU_1526_Planctomycetaceae(87.6)_Singulisphaera(47.1) 5
OTU_930_Cryomorphaceae(90.2)_Owenweeksia(72.5) 5
OTU_2930_Cryomorphaceae(90.8)_Owenweeksia(72.5) 5
OTU_19_Planctomycetaceae(50.2)_Rhodopirellula(45.5) 5
OTU_651_Thiotrichaceae(70.6)_Beggiatoa(54.9) 5
OTU_2109_Spirochaetaceae(99.8)_Spirochaeta(98.7) 5
OTU_1839_Helicobacteraceae(28.4)_Helicobacter(28.4) 5
OTU_457_Verrucomicrobiaceae(46.0)_Verrucomicrobium(44.7) 5
OTU_2828_Rhodobacteraceae(95.2)_Rubribacterium(67.8) 5
OTU_3497_Halanaerobiaceae(30.0)_Halothermothrix(30.0) 5
OTU_556_Cytophagaceae(46.7)_Meniscus(44.9) 5
OTU_3466_"Chloroflexaceae"(41.9)_Roseiflexus(41.9) 5
OTU_2052_Thermolithobacteraceae(41.0)_Thermolithobacter(41.0) 5
OTU_10_Phycisphaeraceae(30.4)_Phycisphaera(30.4) 5
OTU_51_Rhodospirillaceae(63.0)_Oceanibaculum(50.0) 5
OTU_762_"Saprospiraceae"(74.2)_Haliscomenobacter(47.1) 5
OTU_1589_Cryomorphaceae(63.0)_Wandonia(49.5) 5
OTU_5653_Veillonellaceae(31.9)_Sporomusa(31.9) 5
OTU_575_Puniceicoccaceae(98.2)_Coraliomargarita(93.8) 5
OTU_89_Thermoactinomycetaceae_2(33.6)_Planifilum(33.6) 5
OTU_1063_Desulfovibrionaceae(69.0)_Desulfocurvus(51.7) 5
OTU_403_Ectothiorhodospiraceae(61.6)_Thioalkalivibrio(49.5) 5
OTU_5199_Alteromonadaceae(97.7)_Haliea(95.9) 5
OTU_177_Desulfobacteraceae(85.3)_Desulfococcus(52.3) 5
OTU_398_"Saprospiraceae"(43.1)_Lewinella(43.1) 5
OTU_129_"Saprospiraceae"(67.7)_Lewinella(47.1) 6
OTU_264_Anaerolineaceae(38.4)_Longilinea(38.4) 6
OTU_504_Rhodobacteraceae(99.5)_Roseovarius(98.0) 6
OTU_317_"Chloroflexaceae"(58.3)_Chloroflexus(45.8) 6
OTU_290_Rhodobacteraceae(96.7)_Donghicola(67.8) 6
OTU_354_Sphingobacteriaceae(42.6)_Pedobacter(42.6) 6
OTU_535_Spirochaetaceae(82.6)_Spirochaeta(53.2) 6
OTU_83_Brucellaceae(27.7)_Pseudochrobactrum(27.7) 6
OTU_124_Phycisphaeraceae(36.0)_Phycisphaera(36.0) 6
OTU_90_Desulfuromonadaceae(40.7)_Pelobacter(40.7) 6
OTU_526_Rhodobacteraceae(98.0)_Roseibacterium(77.6) 6
OTU_46_"Victivallaceae"(40.3)_Victivallis(40.3) 6
OTU_614_Syntrophaceae(95.2)_Desulfomonile(88.0) 6
OTU_1441_Rubrobacteraceae(27.6)_Rubrobacter(27.6) 6
OTU_1405_Puniceicoccaceae(90.8)_Puniceicoccus(61.9) 6
OTU_3095_Desulfuromonadaceae(41.9)_Pelobacter(41.9) 6
OTU_122_Anaerolineaceae(41.6)_Longilinea(41.6) 6
OTU_759_Rhodobacteraceae(94.2)_Tranquillimonas(60.6) 6
OTU_4031_Chromatiaceae(55.0)_Marichromatium(48.5) 6
OTU_406_"Flammeovirgaceae"(41.3)_Marivirga(41.3) 6
OTU_34_Desulfuromonadaceae(30.4)_Pelobacter(30.4) 6
OTU_191_Anaerolineaceae(34.5)_Anaerolinea(34.5) 6
OTU_204_Puniceicoccaceae(99.2)_Puniceicoccus(99.0) 6
OTU_141_"Victivallaceae"(28.0)_Victivallis(28.0) 6
OTU_636_Puniceicoccaceae(55.0)_Coraliomargarita(48.5) 6
